Ulke_Kodu;Ulke_Adi;Kita;Gelismiþlik_Durumu;Yil;Yasam_Beklentisi;Lise_Okullasma_Orani;Kisi_Basi_Saglik_Harcamasi;Hava_Kirliligi_PM25;Nufus;Bebek_Olum_Orani;Bes_Yas_Alti_Olum;Asi_Hepatit_B;Asi_Kizamik;Asi_Difteri;HIV_Prevalansi;Alkol_Tuketimi;Yenilenebilir_Enerji_Payi;Fosil_Yakit_Tuketimi;Kisi_Basi_Enerji_Tuketimi;Komur_Elektrik_Payi;Yenilenebilir_Elektrik_Payi;Orman_Alani_Yuzdesi;Orman_Alani_KM2;Tarim_Arazisi_Yuzdesi;Tatli_Su_Cekim_Orani;Guvenli_Icme_Suyu_Erisimi;Guvenli_Sanitasyon_Erisimi
FSM;Micronesia, Fed. Sts.;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2010;64,892;;361,9651184;12,12115593;107540;30,3;34,1;88;80;85;;2,5;2;;;0;1,090543837;91,61428571;641,3;7,142857143;;;
FSM;Micronesia, Fed. Sts.;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2011;64,969;;378,152832;11,9522661;107698;29,8;33,4;83;92;84;;2,83;1,6;;;0;1,27474002;91,65428571;641,58;7,142857143;;;
FSM;Micronesia, Fed. Sts.;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2012;65,08;;372,1022034;12,01310275;107890;29;32,6;82;91;81;;2,77;1,4;;;0;1,097631427;91,69428571;641,86;7,142857143;;;
FSM;Micronesia, Fed. Sts.;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2013;65,179;;354,8226929;12,22625086;108121;28,2;31,6;83;91;81;;2,62;1,4;;;0;1,4555176;91,73428571;642,14;7,142857143;;;
FSM;Micronesia, Fed. Sts.;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2014;65,294;;345,0158997;11,76059725;108396;27,4;30,7;81;83;77;;2,1;1,5;;;0;2,461863767;91,77428571;642,42;7,142857143;;;
FSM;Micronesia, Fed. Sts.;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2015;65,306;;362,2762451;12,60656117;108716;26,7;29,8;78;74;72;;2,09;1,7;;;0;2,755555556;91,81428571;642,7;7,142857143;;;
FSM;Micronesia, Fed. Sts.;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2016;65,576;;399,7710877;11,56496763;109075;25,9;28,9;76;70;69;;2,13;1,9;;;0;4,391064871;91,85714286;643;7,142857143;;;
FSM;Micronesia, Fed. Sts.;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2017;65,761;;409,1175842;11,44238489;109481;25,2;28,1;80;76;73;;2,13;1,7;;;0;4,459665145;91,9;643,3;7,142857143;;;
FSM;Micronesia, Fed. Sts.;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2018;65,943;;428,0073853;12,0885597;109909;24,5;27,3;83;73;75;;2,12;2;;;0;4,293997806;91,94285714;643,6;7,142857143;;;
FSM;Micronesia, Fed. Sts.;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2019;66,196;;425,2810364;12,33587911;110282;23,7;26,4;84;78;78;;2,12;2;;;0;4,706583259;91,98571429;643,9;7,142857143;;;
FSM;Micronesia, Fed. Sts.;Doðu Asya ve Pasifik;Alt-Orta Gelirli;2020;65,878;;403,0354004;12,11442033;110916;23;25,6;88;79;83;;2,02;2;;;0;4,41525779;92,02857143;644,2;7,142857143;;;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2000;67,462;;21,37988663;28,75985518;2924668;27,9;31,4;92;89;95;0,4;10,36;5,7;91,4662879;985,928952;2,943275062;0;10,47445255;3444;77,37226277;85,86531988;40,37351671;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2001;67,672;;25,3985939;27,69582869;2918135;25,4;28,5;94;94;97;0,5;10,36;5,6;90,95231632;1046,101541;1,986312803;0;10,56599757;3474,1;77,22019465;53,95061728;42,2812167;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2002;67,793;;33,9242363;26,33698512;2911385;23;25,8;99;94;97;0,6;11,19;5,8;89,46724993;1063,47434;2,105989988;0;10,65754258;3504,2;77,06812652;53,45679012;44,23449548;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2003;67,9;;38,43836975;24,90465009;2903198;20,9;23,4;99;96;98;0,6;11,97;5,9;87,78955226;1157,570825;3,115056105;0;10,75235777;3534,3;76,90903559;53,33333333;46,23392752;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2004;68,017;;64,60713959;23,62014921;2896023;19,3;21,5;99;96;98;0,6;12,75;4,8;89,27814193;1166,211911;0;0;10,8406326;3564,4;76,70316302;52,59259259;48,28059707;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2005;68,197;;79,33213043;22,70480811;2888985;18;20,1;99;97;98;0,7;12,95;4,3;88,7532521;1219,633344;0;0;10,92885375;3594,5;75,9805412;52,59259259;50,46512415;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2006;68,423;;100,1081619;22,04607134;2880967;17;19;98;96;97;0,7;12,73;5;87,99411289;1197,85781;0;0;11,02037093;3624,6;75,49407115;52,71604938;52,77546944;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2007;68,674;;135,4436646;21,42512786;2874299;16,4;18,2;95;96;92;0,8;12,29;4,4;89,14645914;1173,389147;0;0;11,11188811;3654,7;75,5548799;52,71604938;55,11694955;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2008;69;;185,5611572;20,90391983;2868833;15,9;17,7;97;95;90;0,8;11,66;4,9;88,89267093;1168,165125;0;0;11,20340529;3684,8;75,43326239;53,14814815;57,4896106;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2009;69,406;;208,5300446;20,5443894;2865213;15,5;17,2;89;90;85;0,8;11,35;4,8;92,42786425;1111,421973;0;0;11,29492247;3714,9;75,15962299;53,39506173;59,89349204;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2010;69,876;87,98113499;198,2889404;20,40847874;2862354;15,2;16,8;98;97;90;0,8;11,43;20;84,99734803;1302,533786;0;0;11,40030441;3745;75,03805175;52,5308642;62,32864706;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2011;70,173;87,71937269;214,9824677;20,71069661;2860699;14,9;16,5;96;91;93;0,8;12;20,4;83,16975755;1322,407042;0;0,072601556;11,47275495;3768,8;74,94672755;52,28395062;64,79511383;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2012;70,344;88,19586867;223,6189575;20,38358467;2860324;14,7;16,2;94;91;92;0,9;12,44;22,1;82,1328181;1316,7686;0;0,046371315;11,54169203;3792,6;74,86305539;52,4691358;67,29293875;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2013;70,291;88,33604943;231,6622925;19,97948649;2859558;14,5;16;91;91;90;0,9;12,25;23,8;78,22686155;1184,750179;0;0,053215078;11,60705596;3816,4;74,84793187;51,79012346;69,82216721;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2014;70,241;104,382597;230,7698212;18,73711634;2857815;14,3;15,8;92;90;90;0,9;11,8;24,3;80,22457429;1277,139364;0;0,293254042;11,67944039;3840,2;70,40754258;51,60493827;72,3828398;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2015;70,118;105,0697056;186,4364319;18,14789892;2835978;14,2;15,6;88;89;87;0,9;11,35;24,7;81,54914934;1307,99462;0;0,308048256;11,75182482;3864;70,49878345;51,85185185;72,69872299;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2016;70,179;106,0471549;171,1847687;17,05611986;2803186;14,1;15,5;91;88;89;0,9;11,24;25,3;0;1356,312693;0;0,322740475;11,75486618;3865;70,49574209;51,97530864;73,0217403;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2017;70,375;94,35363671;243,9454041;15,14239195;2755189;14;15,4;89;93;88;0,9;11,33;26,1;0;1397,599098;0;0,646655923;11,75129219;3865;70,45606567;51,85185185;73,35107585;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2018;70,236;95,91591923;276,4697876;17,08079376;2707203;14,1;15,4;94;93;93;0,9;11,36;25,3;0;1495,573144;0;1,051948052;11,75297169;3865;68,63553016;51,66666667;73,68672864;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2019;70,181;95,65076385;283,9842529;15,77281701;2664224;14,1;15,5;94;97;91;0,9;11,36;22;0;1500,039485;0;1,353106353;11,75275726;3865;68,77111467;51,79012346;74,02816936;
MDA;Moldova;Avrupa ve Orta Asya;Üst-Orta Gelirli;2020;69,914;96,17333747;305,4891357;14,7583463;2635130;14,3;15,6;87;84;86;0,9;11,08;22,3;0;1461,474433;0;1,312297735;11,75322187;3865;75,14459656;52,22222222;74,37537904;
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2000;82,121;149,8209686;2975,82251;16,05247257;32455;4,2;5,2;99;98;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2001;82,485;;3050,577393;15,98367165;32447;4,1;5;99;98;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2002;83,055;;3375,890137;15,80260804;32422;4;4,8;99;97;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2003;83,613;;4833,087402;15,54729048;32374;3,8;4,7;99;97;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2004;84,151;;5681,511719;15,25572769;32307;3,7;4,6;99;96;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2005;84,34;;5878,006836;14,96592841;32210;3,7;4,5;99;96;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2006;84,194;;6146,877441;14,58960226;32057;3,6;4,4;99;94;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2007;83,903;;7035,945313;14,09170618;31837;3,5;4,3;99;95;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2008;83,827;147,5048828;8342,875;13,59011984;31836;3,4;4,2;99;94;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2009;84,187;;8190,711914;13,20272295;32364;3,3;4,1;99;92;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2010;84,644;;8025,15918;13,04739516;33163;3,3;4;99;93;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2011;85,01;;8314,459961;14,11977809;33946;3,2;3,9;99;91;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2012;85,045;;7869,894531;12,61696456;34711;3,1;3,8;99;91;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2013;85,056;;8459,113281;11,78031564;35447;3;3,7;99;91;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2014;85,093;;8691,695313;10,91377284;36128;3;3,6;99;90;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2015;85,323;;7354,131836;11,8411029;36757;2,9;3,5;99;89;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2016;85,63;153,5863037;7157,925781;10,47251971;37276;2,8;3,4;99;89;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2017;85,878;;7101,640625;10,37645663;37678;2,7;3,3;99;88;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2018;86,084;;7621,970215;10,69549157;38154;2,6;3,2;99;88;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2019;86,151;;7517,253418;9,659078932;38109;2,6;3,1;99;88;99;;;;;;;;0;0;;;100;100
MCO;Monaco;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2020;86,089;;7582,415527;9,581069572;38050;2,5;3;99;88;99;;;;;;;;0;0;;;100;100
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2000;63,2104878;62,43672943;28,13583946;21,39814461;2388299;47,3;62,5;93;92;94;0,1;2,83;5,7;94,0201217;1002,477141;96,87712152;-0,001357773;9,217747761;142639;84,31351527;1,403183023;17,71677123;41,09010868
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2001;63,39170732;69,46977234;27,85225105;21,36892324;2417751;43,9;57,7;95;95;95;0,1;2,83;6,1;93,21779377;997,6350155;96,6191581;0,047066622;9,212577928;142559;84,09347425;1,427939876;18,76004636;41,61425025
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2002;63,5402439;74,54823303;30,67812347;21,21574657;2449027;40,5;52,9;98;98;98;0,1;2,64;6,5;93,10401582;1054,5091;97,0437018;0,04562982;9,207406751;142479;84,08603033;1,45269673;19,8283822;42,12938391
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2003;63,57536585;82,26824951;27,18718147;21,02765499;2480374;37,3;48,5;98;98;98;0,1;2,44;6,1;92,89495952;1016,896775;96,71765456;0,056405354;9,159341159;142399;73,50127018;1,47745358;20,9206394;42,63528697
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2004;64,6302439;88,47280121;33,7024498;20,89368886;2508412;34,2;44,3;98;99;99;0,1;3,43;5,8;93,10360262;1035,46685;96,48804117;0,053587648;9,155620805;142319;73,43635319;1,502210434;22,03566034;44,03929402
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2005;65,28073171;92,10288239;38,04277039;20,90288857;2536407;31,4;40,5;98;97;99;0,1;4,51;5,3;94,0112661;1179,790383;96,84118163;0,051769523;9,150473846;142239;73,29166784;1,468965517;23,17097113;45,44878532
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2006;65,90219512;92,30528259;49,52784348;21,25740732;2567168;28,8;37;98;99;99;0,1;7,07;4,5;94,31389096;1330,285513;96,67042889;0,049943567;9,12762336;142159;73,66312253;1,551724138;24,32698593;46,86434038
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2007;66,59341463;;66,17643738;22,11441473;2601850;26,5;33,8;98;98;95;0,1;8,3;4,7;94,58525062;1370,909444;95,83896244;0,059983788;9,122486789;142079;73,63275255;1,562260537;25,50219767;48,28479231
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2008;67,24609756;;97,26833344;23,49547583;2643201;24,4;31;96;97;96;0,1;8,96;4,7;94,59928487;1354,848137;95,70107473;0,210447388;9,117315129;141999;73,52139124;1,572796934;26,69575873;49,7095799
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2009;67,96902439;98,50753021;76,7000351;25,42215561;2691115;22,5;28,5;97;94;95;0,1;8,5;4,4;94,8423063;1382,983787;95,56820995;0,206981926;9,112178302;141919;73,36925476;1,583333333;27,90475509;51,13640667
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2010;68,50560976;91,1776886;99,50933838;27,9160191;2738622;20,8;26,3;96;97;96;0,1;7,76;4,5;94,84662944;1439,587467;94,82958498;0,239508463;9,108051793;141839;73,33884676;1,525191572;29,13039708;52,56649492
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2011;69,10926829;;135,9866486;35,8767855;2786317;19,4;24,4;99;98;99;0,1;8,07;4;95,21705906;1548,687129;93,4303351;0,220899471;9,107573137;141827,86;73,32647759;1,467049807;30,16628733;53,83270207
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2012;69,5002439;;169,6519928;38,23185898;2839705;18,2;22,8;99;99;99;0,1;9,62;3;95,9248334;1579,885822;93,48006645;0,220099668;9,106857774;141816,72;73,24948511;1,408908046;31,09860336;55,01487649
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2013;70,09804878;;180,4154358;36,11908619;2899011;17,3;21,5;98;97;98;0,1;10,66;3;94,98170755;1770,468357;92,21115538;1,256175299;9,106135944;141805,58;73,22527304;1,350766284;32,04269622;56,20539277
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2014;70,58317073;;176,6965179;32,63102145;2963113;16,5;20,4;99;98;99;0,1;10,93;3,3;94,79293668;1783,416786;91,77827381;2,53999256;9,105421354;141794,44;73,001629;1,29262452;32,99815632;57,40393311
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2015;70,8102439;;165,1929627;33,60181626;3026864;15,7;19,4;99;98;99;0,1;9,66;3,5;98,55606068;1535,523805;91,81933611;2,97732632;9,104691498;141783,3;72,99021728;1,234482759;33,965665;58,61102265
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2016;70,22390244;;168,4140472;34,39485077;3088856;15;18,4;99;99;99;0,1;8,65;3,4;0;1606,450788;92,23575084;2,969648844;9,103978705;141772,2;72,92367713;1,328735632;34,94482737;59,82635575
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2017;70,54341463;;160,4889679;31,40669659;3148917;14,2;17,4;99;99;99;0,1;8,45;1,8;0;1622,101442;91,28919861;3,092583375;9,103265913;141761,1;72,86357138;1,328735632;35,93521204;61,04960485
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2018;70,82707317;91,29497252;188,6411591;30,34078904;3208189;13,5;16,4;99;99;99;0,1;7,93;2,1;0;1785,111555;88,76817138;6,145218057;9,102555458;141750;72,8416348;1,328735632;36,94322235;62,28540705
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2019;71,05317073;88,74634715;197,5713196;31,0839272;3267673;12,8;15,6;98;98;98;0,1;7,93;2,3;0;2035,626785;84,75362319;8,398405797;9,101825131;141738,9;72,66419566;1,328735632;37,96894482;63,5336009
MNG;Mongolia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2020;71,34902439;95,38263707;188,7746429;29,65478665;3327204;12,2;14,8;96;97;96;0,1;7,68;2,9;0;1793,273108;84,38824955;8,740006057;9,099658488;141727,8;72,21898915;1,328735632;39,01243636;64,79399556
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2000;73,39680488;;;25,77192927;604950;12,7;14,2;;;;0,1;;;;;;;;;;;;
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2001;73,58019512;;;25,82354806;607389;12,2;13,7;;;;0,1;;;;;;;;;;;;
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2002;73,96521951;;;25,91629357;609828;11,5;13;;;;0,1;;;;;;;;;;;;
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2003;74,05573171;91,945961;;26,01995019;612267;10,8;12,2;;;;0,1;;;;;;;;;;;;
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2004;74,20560976;90,45458984;;26,10430229;613353;10,1;11,4;;;;0,1;;;;;;;;;;;;
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2005;73,98292683;91,03733063;;26,13913424;614261;9,3;10,6;;;;0,1;;47,6;55,20556814;1662,812049;34,84636872;0;;;;;;
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2006;73,83902439;92,12423706;;25,91940923;615025;8,6;9,7;90;90;90;0,1;;44,8;59,63367046;1841,679437;40,71815718;0;55,50929368;7466;38,28996283;;83,86273144;29,72495144
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2007;74,33902439;92,52252197;;25,39544959;615875;7,8;8,9;90;90;92;0,1;;42,3;56,89872478;1828,433934;40,1119403;0;57,00371747;7667;38,21561338;;84,01289411;31,04832104
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2008;75,13658537;93,03117371;;24,77007841;616969;7,1;8,1;93;89;95;0,1;;38,8;63,91756727;1965,215934;45,57991513;0;58,49814126;7868;38,14126394;;84,13776237;32,35837499
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2009;75,14390244;95,6065979;;24,24611877;618294;6,4;7,4;87;86;92;0,1;;49,2;55,45580623;1555,005017;24,96376812;0;59,99256506;8069;38,21561338;;84,26147306;33,65514535
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2010;75,9902439;98,99609375;;24,02639376;619428;5,8;6,7;90;90;94;0,1;10,4;49,1;64,73790282;1820,452494;31,62605669;0;61,48698885;8270;38,0669145;;84,38418029;34,93841441
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2011;76,08292683;93,17089081;571,6560059;26,80963573;620345;5,2;6,1;91;91;95;0,1;;42,8;63,3695614;1811,216125;54,6686747;-0,00564759;61,48698885;8270;38,14126394;;84,50597034;36,20807864
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2012;76,3;92,61306;535,1622315;25,15272565;621418;4,7;5,5;90;90;94;0,1;;45,9;61,49066942;1701,468279;48,06610408;0,003164557;61,48698885;8270;38,14126394;;84,62683889;37,46407424
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2013;76,4902439;;597,1759644;23,03281976;622587;4,3;5;90;88;94;0,1;;49,3;63,96491499;1574,55137;36,52724968;0,004309252;61,48698885;8270;16,58959108;;84,74685624;38,70635982
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2014;76,33902439;;581,401062;22,89337515;623744;3,9;4,6;87;76;91;0,1;;46;64,71329926;1532,342795;44,78411598;-0,01103057;61,48698885;8270;17,12416357;;84,86601665;39,93491312
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2015;76,60243902;91,86341095;582,187439;22,52261353;624651;3,5;4,2;82;64;89;0,1;9,55;43;65,70165474;1599,593892;50,34965035;0;61,48698885;8270;17,20446097;;84,98432005;41,14971576
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2016;76,54146341;90,55751801;604,8866577;20,78183612;625353;3,2;3,9;75;47;89;0,1;;43,9;0;1552,233072;41,32441897;0,006049029;61,48698885;8270;19,01115242;;85,09075882;42,35068687
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2017;76,68536585;90,60222626;623,6884155;21,18858349;625982;3;3,6;73;58;87;0,1;;37,8;0;1625,496083;54,83481064;3,944399678;61,48698885;8270;19,05576208;;85,17541012;43,53784182
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2018;77,88536585;91,44426727;745,7520752;22,0010575;626438;2,8;3,3;72;42;86;0,1;;40,6;0;1679,559764;40,78740157;3,75328084;61,48698885;8270;19,0929368;;85,25880664;44,70823496
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2019;76,68292683;91,84033203;754,7744141;18,32319576;626753;2,6;3,1;68;37;87;0,1;10,34;38,7;0;1737,593199;43,81007865;8,619283426;61,48698885;8270;19,10780669;;85,34101358;45,59646413
MNE;Montenegro;Avrupa ve Orta Asya;Üst-Orta Gelirli;2020;75,93170732;92,35787201;896,2488403;17,98241006;626590;2,4;2,9;52;24;84;0,1;;39,6;0;1625,86285;47,78106509;9,423076923;61,48698885;8270;19,17843866;;85,4220228;46,45965043
